Date,Open,High,Low,Close
09/06/2022,"3,207.93","3,244.64","3,203.82","3,243.45"
09/05/2022,"3,183.95","3,199.91","3,172.04","3,199.91"
09/02/2022,"3,189.64","3,198.28","3,173.79","3,186.48"
09/01/2022,"3,196.54","3,214.56","3,181.63","3,184.98"
08/31/2022,"3,216.53","3,232.02","3,184.39","3,202.14"
08/30/2022,"3,240.18","3,243.75","3,212.63","3,227.22"
08/29/2022,"3,203.10","3,240.73","3,199.00","3,240.73"
08/26/2022,"3,250.63","3,266.27","3,232.28","3,236.22"
08/25/2022,"3,223.46","3,248.35","3,199.12","3,246.25"
08/24/2022,"3,279.17","3,281.88","3,212.39","3,215.20"
08/23/2022,"3,274.43","3,284.60","3,262.63","3,276.22"
08/22/2022,"3,249.70","3,278.17","3,247.19","3,277.79"
08/19/2022,"3,275.62","3,286.49","3,258.06","3,258.08"
08/18/2022,"3,286.37","3,289.14","3,270.56","3,277.54"
08/17/2022,"3,282.10","3,296.00","3,263.35","3,292.53"
08/16/2022,"3,278.68","3,295.02","3,271.57","3,277.88"
08/15/2022,"3,268.37","3,286.89","3,261.82","3,276.09"
08/12/2022,"3,275.77","3,288.22","3,272.84","3,276.89"
08/11/2022,"3,243.47","3,281.67","3,237.90","3,281.67"
08/10/2022,"3,242.36","3,253.17","3,217.81","3,230.02"
08/09/2022,"3,235.74","3,248.77","3,227.54","3,247.43"
08/08/2022,"3,218.85","3,237.97","3,214.08","3,236.93"
08/05/2022,"3,195.23","3,228.89","3,184.45","3,227.03"
08/04/2022,"3,179.43","3,191.00","3,155.70","3,189.04"
08/03/2022,"3,188.89","3,217.55","3,159.46","3,163.67"
08/02/2022,"3,231.26","3,231.26","3,155.19","3,186.27"
08/01/2022,"3,246.62","3,264.30","3,225.55","3,259.96"
07/29/2022,"3,282.81","3,294.80","3,246.37","3,253.24"
07/28/2022,"3,287.50","3,305.71","3,277.11","3,282.58"
07/27/2022,"3,271.78","3,282.57","3,265.73","3,275.76"
07/26/2022,"3,254.19","3,282.41","3,246.04","3,277.44"
07/25/2022,"3,269.71","3,273.18","3,243.03","3,250.39"
07/22/2022,"3,276.20","3,293.64","3,246.73","3,269.97"
07/21/2022,"3,297.66","3,300.53","3,272.00","3,272.00"
07/20/2022,"3,291.55","3,308.35","3,287.74","3,304.72"
07/19/2022,"3,278.72","3,283.93","3,256.02","3,279.43"
07/18/2022,"3,235.09","3,278.47","3,226.23","3,278.10"
07/15/2022,"3,261.38","3,288.92","3,228.06","3,228.06"
07/14/2022,"3,277.45","3,299.25","3,261.49","3,281.74"
07/13/2022,"3,279.60","3,297.02","3,266.48","3,284.29"
07/12/2022,"3,307.22","3,319.25","3,277.08","3,281.47"
07/11/2022,"3,341.10","3,341.10","3,297.01","3,313.58"
07/08/2022,"3,380.37","3,386.32","3,354.12","3,356.08"
07/07/2022,"3,353.13","3,375.86","3,332.31","3,364.40"
07/06/2022,"3,391.03","3,391.03","3,333.10","3,355.35"
07/05/2022,"3,411.13","3,424.84","3,372.06","3,404.03"
07/04/2022,"3,381.82","3,405.62","3,364.09","3,405.43"
07/01/2022,"3,400.26","3,404.05","3,378.36","3,387.64"
06/30/2022,"3,358.93","3,417.01","3,358.93","3,398.62"
06/29/2022,"3,399.68","3,414.65","3,358.47","3,361.52"
06/28/2022,"3,377.68","3,412.10","3,358.87","3,409.21"
06/27/2022,"3,364.00","3,393.31","3,364.00","3,379.19"
06/24/2022,"3,324.74","3,356.71","3,322.95","3,349.75"
06/23/2022,"3,269.05","3,320.15","3,262.29","3,320.15"
06/22/2022,"3,309.12","3,311.02","3,266.54","3,267.20"
06/21/2022,"3,313.79","3,329.39","3,279.83","3,306.72"
06/20/2022,"3,315.78","3,333.90","3,292.93","3,315.43"
06/17/2022,"3,265.51","3,323.28","3,262.89","3,316.79"
06/16/2022,"3,306.84","3,319.69","3,277.53","3,285.38"
06/15/2022,"3,289.10","3,358.55","3,288.85","3,305.41"
06/14/2022,"3,224.21","3,289.13","3,195.82","3,288.91"
06/13/2022,"3,256.28","3,272.99","3,229.31","3,255.55"
06/10/2022,"3,214.18","3,286.62","3,210.81","3,284.83"
06/09/2022,"3,259.49","3,270.56","3,223.48","3,238.95"
06/08/2022,"3,263.79","3,266.63","3,216.01","3,263.79"
06/07/2022,"3,235.42","3,253.09","3,222.64","3,241.76"
06/06/2022,"3,196.96","3,237.07","3,181.65","3,236.37"
06/02/2022,"3,170.31","3,197.28","3,163.76","3,195.46"
06/01/2022,"3,179.69","3,190.61","3,160.04","3,182.16"
05/31/2022,"3,149.94","3,188.60","3,142.00","3,186.43"
05/30/2022,"3,141.96","3,150.89","3,123.15","3,149.06"
05/27/2022,"3,135.03","3,151.05","3,112.54","3,130.24"
05/26/2022,"3,111.48","3,133.28","3,079.48","3,123.11"
05/25/2022,"3,070.17","3,107.63","3,069.95","3,107.46"
05/24/2022,"3,149.06","3,153.13","3,070.93","3,070.93"
05/23/2022,"3,150.49","3,150.51","3,127.90","3,146.86"
05/20/2022,"3,107.09","3,146.57","3,107.09","3,146.57"
05/19/2022,"3,046.71","3,096.96","3,042.67","3,096.96"
05/18/2022,"3,095.89","3,105.84","3,071.31","3,085.98"
05/17/2022,"3,076.50","3,093.70","3,057.64","3,093.70"
05/16/2022,"3,100.55","3,102.58","3,063.40","3,073.75"
05/13/2022,"3,068.03","3,086.10","3,059.25","3,084.28"
05/12/2022,"3,044.80","3,072.16","3,032.95","3,054.99"
05/11/2022,"3,035.39","3,100.90","3,034.67","3,058.70"
05/10/2022,"2,965.78","3,043.78","2,957.40","3,035.84"
05/09/2022,"2,990.20","3,015.94","2,983.61","3,004.14"
05/06/2022,"3,011.32","3,030.69","2,992.72","3,001.56"
05/05/2022,"3,044.85","3,082.23","3,042.12","3,067.76"
04/29/2022,"2,986.06","3,048.49","2,968.33","3,047.06"
04/28/2022,"2,945.81","2,991.51","2,936.79","2,975.48"
04/27/2022,"2,866.82","2,959.18","2,863.65","2,958.28"
04/26/2022,"2,930.45","2,957.68","2,878.26","2,886.43"
04/25/2022,"3,034.27","3,043.82","2,928.51","2,928.51"
04/22/2022,"3,058.40","3,105.66","3,049.36","3,086.92"
04/21/2022,"3,138.43","3,160.90","3,069.68","3,079.81"
04/20/2022,"3,189.89","3,191.83","3,142.05","3,151.05"
04/19/2022,"3,192.09","3,207.83","3,174.71","3,194.03"
04/18/2022,"3,185.94","3,204.03","3,166.98","3,195.52"
04/15/2022,"3,210.70","3,229.87","3,200.13","3,211.24"
04/14/2022,"3,203.63","3,240.00","3,200.23","3,225.64"
04/13/2022,"3,199.80","3,225.47","3,183.53","3,186.82"
04/12/2022,"3,165.12","3,214.54","3,140.90","3,213.33"
04/11/2022,"3,239.86","3,239.86","3,156.51","3,167.13"
04/08/2022,"3,239.88","3,257.09","3,208.35","3,251.85"
04/07/2022,"3,267.81","3,290.26","3,236.48","3,236.70"
04/06/2022,"3,269.43","3,288.11","3,255.69","3,283.43"
04/01/2022,"3,234.67","3,287.23","3,226.30","3,282.72"
03/31/2022,"3,256.14","3,272.04","3,246.06","3,252.20"
03/30/2022,"3,217.59","3,266.60","3,216.30","3,266.60"
03/29/2022,"3,216.01","3,229.18","3,196.46","3,203.94"
03/28/2022,"3,185.17","3,230.22","3,159.83","3,214.50"
03/25/2022,"3,247.16","3,257.11","3,211.64","3,212.24"
03/24/2022,"3,256.06","3,266.89","3,236.66","3,250.26"
03/23/2022,"3,264.79","3,279.89","3,251.98","3,271.03"
03/22/2022,"3,249.54","3,279.11","3,239.53","3,259.86"
03/21/2022,"3,255.62","3,267.50","3,223.39","3,253.69"
03/18/2022,"3,207.15","3,260.78","3,197.36","3,251.07"
03/17/2022,"3,215.01","3,260.17","3,202.93","3,215.04"
03/16/2022,"3,107.67","3,177.79","3,023.30","3,170.71"
03/15/2022,"3,192.36","3,196.92","3,063.97","3,063.97"
03/14/2022,"3,271.89","3,297.80","3,223.53","3,223.53"
03/11/2022,"3,259.32","3,315.66","3,217.42","3,309.75"
03/10/2022,"3,312.18","3,326.58","3,291.24","3,296.09"
03/09/2022,"3,303.71","3,321.48","3,147.68","3,256.39"
03/08/2022,"3,372.55","3,383.63","3,287.34","3,293.53"
03/07/2022,"3,438.56","3,438.56","3,360.74","3,372.86"
03/04/2022,"3,459.98","3,474.88","3,437.70","3,447.65"
03/03/2022,"3,495.93","3,500.29","3,473.34","3,481.11"
03/02/2022,"3,478.29","3,486.62","3,467.00","3,484.19"
03/01/2022,"3,471.36","3,491.13","3,465.72","3,488.83"
02/28/2022,"3,450.32","3,462.31","3,425.52","3,462.31"
02/25/2022,"3,445.34","3,480.18","3,440.93","3,451.41"
02/24/2022,"3,474.37","3,486.98","3,400.21","3,429.96"
02/23/2022,"3,458.51","3,490.76","3,458.18","3,489.15"
02/22/2022,"3,473.29","3,473.39","3,437.67","3,457.15"
02/21/2022,"3,488.41","3,492.20","3,471.69","3,490.61"
02/18/2022,"3,451.63","3,490.76","3,447.03","3,490.76"
02/17/2022,"3,464.21","3,480.97","3,454.28","3,468.04"
02/16/2022,"3,457.07","3,475.06","3,453.80","3,465.83"
02/15/2022,"3,428.04","3,447.49","3,421.64","3,446.09"
02/14/2022,"3,451.85","3,457.26","3,415.45","3,428.88"
02/11/2022,"3,472.28","3,500.15","3,459.33","3,462.95"
02/10/2022,"3,481.91","3,488.86","3,464.22","3,485.91"
02/09/2022,"3,450.82","3,484.74","3,444.08","3,479.95"
02/08/2022,"3,428.54","3,453.19","3,390.46","3,452.63"
02/07/2022,"3,407.76","3,434.03","3,407.76","3,429.58"
01/28/2022,"3,407.59","3,417.05","3,356.56","3,361.44"
01/27/2022,"3,456.10","3,456.36","3,392.02","3,394.25"
01/26/2022,"3,442.69","3,462.12","3,417.76","3,455.67"
01/25/2022,"3,509.28","3,519.83","3,433.06","3,433.06"
01/24/2022,"3,508.24","3,531.61","3,500.14","3,524.11"
01/21/2022,"3,546.75","3,547.00","3,514.89","3,522.57"
01/20/2022,"3,556.23","3,576.26","3,540.55","3,555.06"
01/19/2022,"3,567.63","3,578.73","3,541.66","3,558.18"
01/18/2022,"3,541.89","3,579.31","3,531.33","3,569.91"
01/17/2022,"3,522.09","3,546.09","3,519.43","3,541.67"
01/14/2022,"3,544.07","3,548.42","3,519.32","3,521.26"
01/13/2022,"3,601.03","3,601.07","3,555.16","3,555.26"
01/12/2022,"3,578.16","3,599.50","3,572.10","3,597.43"
01/11/2022,"3,589.90","3,602.15","3,562.75","3,567.44"
01/10/2022,"3,572.74","3,593.52","3,555.13","3,593.52"
01/07/2022,"3,588.99","3,607.23","3,577.10","3,579.54"
01/06/2022,"3,581.22","3,594.49","3,559.88","3,586.08"
01/05/2022,"3,628.26","3,628.26","3,583.47","3,595.18"
01/04/2022,"3,649.15","3,651.89","3,610.09","3,632.33"
