Date,Open,High,Low,Close
03/24/2021,"3,394.13","3,415.30","3,362.18","3,367.06"
03/23/2021,"3,445.34","3,445.42","3,390.05","3,411.51"
03/22/2021,"3,406.12","3,443.66","3,404.23","3,443.44"
03/19/2021,"3,423.87","3,439.52","3,389.29","3,404.66"
03/18/2021,"3,449.64","3,478.14","3,449.38","3,463.07"
03/17/2021,"3,435.73","3,454.06","3,410.28","3,445.55"
03/16/2021,"3,424.65","3,448.88","3,406.17","3,446.73"
03/15/2021,"3,441.88","3,457.49","3,392.51","3,419.95"
03/12/2021,"3,447.20","3,454.51","3,417.24","3,453.08"
03/11/2021,"3,369.90","3,436.83","3,369.90","3,436.83"
03/10/2021,"3,389.84","3,397.03","3,354.82","3,357.74"
03/09/2021,"3,415.34","3,429.15","3,328.31","3,359.29"
03/08/2021,"3,524.98","3,542.30","3,421.22","3,421.41"
03/05/2021,"3,463.31","3,523.57","3,456.67","3,501.99"
03/04/2021,"3,546.64","3,552.20","3,487.38","3,503.49"
03/03/2021,"3,500.16","3,577.62","3,498.72","3,576.90"
03/02/2021,"3,566.85","3,566.85","3,485.36","3,508.59"
03/01/2021,"3,531.48","3,552.57","3,511.99","3,551.40"
02/26/2021,"3,514.56","3,550.41","3,500.70","3,509.08"
02/25/2021,"3,595.54","3,608.56","3,568.47","3,585.05"
02/24/2021,"3,638.94","3,645.65","3,531.59","3,564.08"
02/23/2021,"3,617.70","3,672.15","3,617.70","3,636.36"
02/22/2021,"3,707.19","3,717.27","3,642.44","3,642.44"
02/19/2021,"3,661.78","3,699.65","3,634.02","3,696.17"
02/18/2021,"3,721.09","3,731.69","3,663.66","3,675.36"
02/10/2021,"3,612.61","3,662.77","3,612.51","3,655.09"
02/09/2021,"3,539.77","3,604.01","3,528.68","3,603.49"
02/08/2021,"3,504.56","3,542.21","3,492.13","3,532.45"
02/05/2021,"3,509.49","3,536.54","3,492.96","3,496.33"
02/04/2021,"3,503.78","3,524.72","3,465.77","3,501.86"
02/03/2021,"3,531.15","3,544.01","3,508.51","3,517.31"
02/02/2021,"3,510.81","3,535.50","3,495.57","3,533.68"
02/01/2021,"3,477.17","3,506.39","3,469.88","3,505.28"
01/29/2021,"3,521.72","3,531.60","3,446.55","3,483.07"
01/28/2021,"3,534.67","3,549.54","3,496.88","3,505.18"
01/27/2021,"3,567.55","3,578.80","3,546.49","3,573.34"
01/26/2021,"3,610.97","3,610.97","3,564.74","3,569.43"
01/25/2021,"3,605.36","3,637.10","3,591.02","3,624.24"
01/22/2021,"3,616.54","3,616.54","3,585.03","3,606.75"
01/21/2021,"3,590.92","3,636.24","3,585.80","3,621.26"
01/20/2021,"3,564.12","3,589.96","3,556.44","3,583.09"
01/19/2021,"3,596.36","3,603.15","3,553.02","3,566.38"
01/18/2021,"3,554.80","3,608.77","3,544.26","3,596.22"
01/15/2021,"3,566.28","3,589.27","3,533.79","3,566.38"
01/14/2021,"3,584.93","3,599.06","3,559.60","3,565.90"
01/13/2021,"3,613.28","3,622.35","3,575.59","3,598.65"
01/12/2021,"3,518.01","3,608.34","3,517.47","3,608.34"
01/11/2021,"3,571.32","3,597.70","3,516.99","3,531.50"
01/08/2021,"3,577.69","3,588.06","3,544.89","3,570.11"
01/07/2021,"3,552.91","3,576.20","3,526.62","3,576.20"
01/06/2021,"3,530.91","3,556.80","3,513.13","3,550.88"
01/05/2021,"3,492.19","3,528.68","3,484.72","3,528.68"
01/04/2021,"3,474.68","3,511.66","3,457.21","3,502.96"
12/31/2020,"3,419.73","3,474.92","3,419.73","3,473.07"
12/30/2020,"3,375.01","3,414.45","3,374.42","3,414.45"
12/29/2020,"3,399.29","3,407.09","3,376.09","3,379.04"
12/28/2020,"3,396.36","3,412.52","3,383.65","3,397.29"
12/25/2020,"3,351.79","3,397.01","3,348.35","3,396.56"
12/24/2020,"3,382.19","3,394.07","3,354.02","3,363.11"
12/23/2020,"3,362.47","3,394.21","3,360.20","3,382.32"
12/22/2020,"3,410.97","3,415.75","3,353.86","3,356.78"
12/21/2020,"3,394.39","3,423.61","3,381.12","3,420.57"
12/18/2020,"3,400.49","3,413.81","3,382.75","3,394.90"
12/17/2020,"3,367.28","3,406.15","3,354.01","3,404.87"
12/16/2020,"3,371.26","3,378.66","3,359.17","3,366.98"
12/15/2020,"3,366.58","3,373.56","3,348.42","3,367.23"
12/14/2020,"3,349.53","3,371.13","3,338.63","3,369.12"
12/11/2020,"3,381.01","3,383.18","3,325.17","3,347.19"
12/10/2020,"3,365.73","3,384.89","3,357.75","3,373.28"
12/09/2020,"3,416.08","3,422.54","3,371.92","3,371.96"
12/08/2020,"3,417.69","3,428.66","3,403.03","3,410.18"
12/07/2020,"3,446.65","3,449.58","3,414.31","3,416.60"
12/04/2020,"3,436.73","3,448.40","3,417.05","3,444.58"
12/03/2020,"3,448.54","3,452.16","3,428.80","3,442.14"
12/02/2020,"3,453.52","3,465.73","3,435.87","3,449.38"
12/01/2020,"3,388.99","3,457.64","3,386.91","3,451.94"
11/30/2020,"3,418.16","3,456.74","3,391.76","3,391.76"
11/27/2020,"3,373.84","3,408.31","3,364.49","3,408.31"
11/26/2020,"3,360.06","3,371.45","3,344.28","3,369.73"
11/25/2020,"3,417.52","3,423.49","3,362.33","3,362.33"
11/24/2020,"3,407.41","3,413.93","3,396.24","3,402.82"
11/23/2020,"3,384.10","3,431.65","3,377.99","3,414.49"
11/20/2020,"3,359.60","3,380.15","3,356.31","3,377.73"
11/19/2020,"3,339.09","3,367.33","3,330.45","3,363.09"
11/18/2020,"3,337.33","3,358.89","3,333.99","3,347.30"
11/17/2020,"3,347.15","3,347.70","3,323.95","3,339.90"
11/16/2020,"3,325.62","3,346.97","3,313.65","3,346.97"
11/13/2020,"3,327.23","3,327.23","3,291.64","3,310.10"
11/12/2020,"3,344.46","3,350.29","3,329.49","3,338.68"
11/11/2020,"3,354.02","3,365.84","3,339.04","3,342.20"
11/10/2020,"3,387.62","3,387.62","3,346.17","3,360.15"
11/09/2020,"3,329.43","3,380.82","3,329.43","3,373.73"
11/06/2020,"3,326.46","3,326.46","3,292.15","3,312.16"
11/05/2020,"3,305.58","3,320.41","3,291.60","3,320.13"
11/04/2020,"3,273.43","3,286.62","3,254.11","3,277.44"
11/03/2020,"3,239.81","3,278.38","3,237.85","3,271.07"
11/02/2020,"3,228.72","3,242.80","3,209.91","3,225.12"
10/30/2020,"3,278.63","3,279.86","3,219.42","3,224.53"
10/29/2020,"3,235.76","3,289.77","3,231.12","3,272.73"
10/28/2020,"3,256.22","3,275.87","3,238.38","3,269.24"
10/27/2020,"3,240.74","3,258.34","3,235.54","3,254.32"
10/26/2020,"3,258.70","3,264.45","3,226.60","3,251.12"
10/23/2020,"3,308.16","3,326.05","3,276.62","3,278.00"
10/22/2020,"3,315.82","3,320.88","3,281.37","3,312.50"
10/21/2020,"3,332.15","3,332.15","3,304.17","3,325.02"
10/20/2020,"3,307.15","3,328.10","3,293.77","3,328.10"
10/19/2020,"3,351.10","3,371.09","3,307.84","3,312.67"
10/16/2020,"3,334.46","3,348.95","3,319.11","3,336.36"
10/15/2020,"3,342.92","3,354.58","3,330.00","3,332.18"
10/14/2020,"3,353.62","3,353.62","3,332.96","3,340.78"
10/13/2020,"3,353.12","3,361.83","3,334.50","3,359.75"
10/12/2020,"3,287.33","3,359.15","3,286.11","3,358.47"
10/09/2020,"3,262.61","3,280.51","3,260.19","3,272.08"
09/30/2020,"3,232.71","3,244.91","3,202.34","3,218.05"
09/29/2020,"3,231.86","3,242.79","3,219.79","3,224.36"
09/28/2020,"3,224.98","3,238.18","3,210.89","3,217.53"
09/25/2020,"3,234.37","3,239.47","3,208.04","3,219.42"
09/24/2020,"3,262.88","3,265.35","3,221.24","3,223.18"
09/23/2020,"3,278.84","3,289.76","3,264.89","3,279.71"
09/22/2020,"3,290.67","3,320.23","3,265.70","3,274.30"
09/21/2020,"3,348.90","3,350.59","3,313.07","3,316.94"
09/18/2020,"3,270.91","3,338.32","3,268.53","3,338.09"
09/17/2020,"3,277.32","3,290.41","3,248.50","3,270.44"
09/16/2020,"3,293.17","3,302.46","3,271.08","3,283.92"
09/15/2020,"3,277.13","3,297.69","3,263.75","3,295.68"
09/14/2020,"3,275.92","3,283.53","3,261.15","3,278.81"
09/11/2020,"3,225.78","3,262.50","3,220.54","3,260.35"
09/10/2020,"3,282.23","3,285.47","3,227.64","3,234.82"
09/09/2020,"3,281.00","3,289.61","3,238.56","3,254.63"
09/08/2020,"3,301.22","3,324.39","3,276.44","3,316.42"
09/07/2020,"3,349.92","3,368.24","3,285.63","3,292.59"
09/04/2020,"3,336.41","3,360.11","3,328.55","3,355.37"
09/03/2020,"3,404.03","3,425.63","3,374.26","3,384.98"
09/02/2020,"3,420.47","3,421.40","3,377.21","3,404.80"
09/01/2020,"3,389.74","3,410.61","3,381.71","3,410.61"
08/31/2020,"3,416.55","3,442.74","3,395.47","3,395.68"
08/28/2020,"3,346.29","3,405.88","3,339.65","3,403.81"
08/27/2020,"3,333.49","3,351.83","3,312.99","3,350.11"
08/26/2020,"3,371.81","3,382.60","3,320.14","3,329.74"
08/25/2020,"3,392.88","3,408.87","3,364.16","3,373.58"
08/24/2020,"3,391.11","3,396.57","3,368.03","3,385.64"
08/21/2020,"3,380.23","3,393.92","3,358.00","3,380.68"
08/20/2020,"3,385.96","3,394.56","3,352.78","3,363.90"
08/19/2020,"3,444.56","3,454.46","3,406.16","3,408.13"
08/18/2020,"3,441.93","3,456.72","3,432.64","3,451.09"
08/17/2020,"3,438.80","3,450.90","3,369.37","3,438.80"
08/14/2020,"3,315.67","3,362.03","3,302.74","3,360.10"
08/13/2020,"3,328.18","3,338.15","3,309.46","3,320.73"
08/12/2020,"3,327.49","3,335.73","3,263.27","3,319.27"
08/11/2020,"3,379.49","3,409.06","3,336.09","3,340.29"
08/10/2020,"3,341.53","3,399.93","3,335.04","3,379.25"
08/07/2020,"3,370.59","3,374.13","3,307.71","3,354.04"
08/06/2020,"3,380.76","3,392.70","3,334.33","3,386.46"
08/05/2020,"3,363.33","3,383.64","3,333.88","3,377.56"
08/04/2020,"3,376.44","3,391.07","3,352.50","3,371.69"
08/03/2020,"3,367.97","3,368.10","3,327.68","3,367.97"
07/31/2020,"3,280.80","3,333.79","3,261.61","3,310.01"
07/30/2020,"3,299.57","3,312.45","3,282.16","3,286.82"
07/29/2020,"3,221.99","3,294.55","3,209.99","3,294.55"
07/28/2020,"3,226.13","3,245.30","3,208.49","3,227.96"
07/27/2020,"3,210.39","3,221.98","3,174.66","3,205.23"
07/24/2020,"3,310.65","3,319.13","3,184.96","3,196.77"
07/23/2020,"3,306.15","3,336.30","3,257.83","3,325.11"
07/22/2020,"3,315.18","3,381.98","3,311.79","3,333.16"
07/21/2020,"3,330.55","3,336.68","3,300.57","3,320.89"
07/20/2020,"3,243.91","3,314.15","3,220.68","3,314.15"
07/17/2020,"3,214.40","3,252.78","3,181.27","3,214.13"
07/16/2020,"3,356.36","3,373.53","3,209.73","3,210.10"
07/15/2020,"3,422.08","3,432.45","3,345.75","3,361.30"
07/14/2020,"3,435.02","3,451.22","3,366.08","3,414.62"
07/13/2020,"3,379.39","3,458.79","3,369.04","3,443.29"
07/10/2020,"3,418.93","3,433.11","3,372.51","3,383.32"
07/09/2020,"3,403.48","3,456.97","3,393.64","3,450.59"
07/08/2020,"3,337.55","3,421.53","3,327.71","3,403.44"
07/07/2020,"3,380.95","3,407.08","3,336.24","3,345.34"
07/06/2020,"3,187.84","3,337.27","3,187.84","3,332.88"
07/03/2020,"3,104.00","3,152.81","3,104.00","3,152.81"
07/02/2020,"3,023.72","3,092.44","3,021.67","3,090.57"
07/01/2020,"2,991.18","3,026.19","2,984.98","3,025.98"
06/30/2020,"2,965.11","2,990.83","2,965.11","2,984.67"
06/29/2020,"2,973.08","2,977.91","2,951.77","2,961.52"
06/24/2020,"2,972.98","2,982.94","2,971.22","2,979.55"
06/23/2020,"2,960.89","2,972.40","2,949.85","2,970.62"
06/22/2020,"2,966.90","2,983.44","2,959.04","2,965.27"
06/19/2020,"2,938.79","2,973.32","2,935.82","2,967.63"
06/18/2020,"2,929.88","2,942.90","2,920.11","2,939.32"
06/17/2020,"2,932.67","2,936.62","2,919.04","2,935.87"
06/16/2020,"2,912.83","2,931.78","2,909.13","2,931.75"
06/15/2020,"2,908.28","2,922.54","2,890.03","2,890.03"
06/12/2020,"2,876.80","2,930.26","2,872.62","2,919.74"
06/11/2020,"2,939.79","2,952.65","2,912.19","2,920.90"
06/10/2020,"2,951.28","2,951.33","2,934.84","2,943.75"
06/09/2020,"2,939.54","2,957.12","2,932.94","2,956.11"
06/08/2020,"2,941.98","2,950.07","2,934.21","2,937.77"
06/05/2020,"2,923.19","2,930.80","2,909.12","2,930.80"
06/04/2020,"2,931.84","2,932.97","2,910.75","2,919.25"
06/03/2020,"2,930.39","2,942.76","2,922.66","2,923.37"
06/02/2020,"2,916.32","2,926.36","2,909.13","2,921.40"
06/01/2020,"2,871.96","2,917.15","2,871.96","2,915.43"
05/29/2020,"2,835.58","2,855.38","2,829.63","2,852.35"
05/28/2020,"2,838.21","2,861.92","2,820.15","2,846.22"
05/27/2020,"2,847.32","2,849.00","2,831.93","2,836.80"
05/26/2020,"2,827.90","2,848.34","2,825.90","2,846.55"
05/25/2020,"2,816.24","2,821.50","2,802.47","2,817.97"
05/22/2020,"2,863.05","2,863.05","2,808.02","2,813.77"
05/21/2020,"2,890.72","2,891.52","2,864.21","2,867.92"
05/20/2020,"2,896.47","2,896.47","2,876.18","2,883.74"
05/19/2020,"2,897.69","2,900.22","2,887.58","2,898.58"
05/18/2020,"2,872.52","2,889.98","2,862.27","2,875.42"
05/15/2020,"2,880.71","2,884.22","2,863.37","2,868.46"
05/14/2020,"2,887.06","2,887.06","2,869.18","2,870.34"
05/13/2020,"2,882.96","2,900.26","2,875.54","2,898.05"
05/12/2020,"2,894.62","2,897.90","2,871.23","2,891.56"
05/11/2020,"2,901.57","2,914.28","2,884.38","2,894.80"
05/08/2020,"2,882.71","2,903.80","2,879.20","2,895.34"
05/07/2020,"2,876.47","2,882.02","2,864.58","2,871.52"
05/06/2020,"2,831.63","2,879.26","2,830.65","2,878.14"
04/30/2020,"2,832.38","2,865.59","2,832.38","2,860.08"
04/29/2020,"2,801.38","2,831.76","2,800.74","2,822.44"
04/28/2020,"2,819.99","2,821.75","2,758.25","2,810.02"
04/27/2020,"2,812.24","2,832.67","2,802.96","2,815.49"
04/24/2020,"2,834.94","2,834.94","2,802.50","2,808.53"
04/23/2020,"2,850.51","2,853.64","2,835.90","2,838.50"
04/22/2020,"2,814.07","2,843.98","2,808.48","2,843.98"
04/21/2020,"2,842.24","2,842.24","2,808.02","2,827.01"
04/20/2020,"2,840.41","2,852.99","2,833.26","2,852.55"
04/17/2020,"2,835.56","2,854.96","2,830.02","2,838.49"
04/16/2020,"2,798.43","2,823.34","2,796.84","2,819.94"
04/15/2020,"2,826.66","2,829.75","2,808.70","2,811.17"
04/14/2020,"2,794.80","2,827.30","2,789.43","2,827.28"
04/13/2020,"2,784.60","2,792.89","2,774.08","2,783.05"
04/10/2020,"2,827.19","2,833.02","2,789.98","2,796.63"
04/09/2020,"2,825.84","2,832.40","2,820.43","2,825.90"
04/08/2020,"2,805.92","2,823.21","2,800.30","2,815.37"
04/07/2020,"2,806.97","2,823.28","2,801.84","2,820.76"
04/03/2020,"2,773.58","2,780.59","2,754.07","2,763.99"
04/02/2020,"2,720.23","2,780.64","2,719.90","2,780.64"
04/01/2020,"2,743.54","2,773.36","2,731.08","2,734.52"
03/31/2020,"2,767.31","2,771.17","2,743.12","2,750.30"
03/30/2020,"2,739.72","2,759.10","2,723.05","2,747.21"
03/27/2020,"2,792.98","2,805.55","2,771.76","2,772.20"
03/26/2020,"2,761.90","2,788.50","2,753.43","2,764.91"
03/25/2020,"2,775.30","2,788.64","2,757.80","2,781.59"
03/24/2020,"2,703.02","2,723.41","2,667.13","2,722.44"
03/23/2020,"2,677.59","2,703.33","2,656.50","2,660.17"
03/20/2020,"2,745.62","2,751.90","2,702.49","2,745.62"
