OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,Ignore,Change,HighChange,LowChange,VolumeChange,VolChange,cluster
1520000000000.0,14970.0,15083.63,14600.0,14920.14,3434.498779,1520000000000.0,51210966.01,26622,2038.483715,30407212.01,0,-0.3330661322645329,1.0957671978949246,-2.145690321940675,-190.475911,-5.254544577247793,0
1520000000000.0,14916.95,16350.0,14880.0,16090.69,4235.324762,1520000000000.0,66819024.04,41596,2387.404241,37654183.89,0,7.868498587177672,1.611553016060837,-7.524164594557477,800.8259830000002,23.31711363231788,2
1520000000000.0,16090.7,16267.04,15750.0,16087.72,3780.801035,1520000000000.0,60557737.56,30152,2132.787917,34167025.6,0,-0.0185200146668658,1.1146389917278616,-2.099240911701592,-454.5237270000002,-10.73173257168042,0
1520000000000.0,16094.99,17118.13,16087.73,16593.01,4211.114828,1520000000000.0,69754690.58,37625,2320.289135,38419456.73,0,3.0942547960576468,3.164706102147848,-3.0451376814694795,430.3137929999998,11.381550867566345,5
1520000000000.0,16594.14,17176.24,16353.0,16960.39,3964.777031,1520000000000.0,66553622.17,28923,2293.319489,38527729.77,0,2.207104435662228,1.272671206263548,-3.5812266109446744,-246.33779699999968,-5.849705055822327,5
1520000000000.0,16960.39,17099.99,16288.0,16521.59,4247.71364,1520000000000.0,71300832.31,34400,2509.11882,42154298.81,0,-2.5872046574400667,3.500873705254769,-1.413846972355567,282.93660899999986,7.136255249356036,3
1520000000000.0,16521.57,16750.0,16300.0,16518.0,2163.980432,1520000000000.0,35720794.81,20311,1172.689566,19358726.8,0,-0.0216081159357113,1.4045283932679502,-1.3197723695362635,-2083.733208,-49.05540685176697,4
1520000000000.0,16500.18,16750.01,16340.0,16529.89,2570.004863,1520000000000.0,42492715.02,22659,1541.60168,25487278.11,0,0.1800586417845085,1.33164830497964,-1.148767475161658,406.0244310000003,18.762851317686977,4
1520000000000.0,16505.16,16639.0,16011.21,16556.22,3636.953819,1520000000000.0,59537736.09,30652,2075.307389,33983021.77,0,0.3093578008332019,0.4999933559713438,-3.291874594563264,1066.9489559999995,41.51544502349837,0
1520000000000.0,16550.04,16982.0,16501.75,16770.01,3205.687621,1520000000000.0,53747378.22,26685,1896.256282,31806050.41,0,1.3291206546932668,1.2641018103149708,-1.5996412643761,-431.2661979999998,-11.857895905826451,0
1520000000000.0,16770.01,17143.13,16612.18,17069.79,2747.117133,1520000000000.0,46417464.53,23535,1812.190319,30628393.17,0,1.7875958332762028,0.4296479335715327,-2.680817983115203,-458.57048799999984,-14.304902480078544,5
1520000000000.0,17069.79,17099.96,16605.01,16740.68,3154.304603,1520000000000.0,53152017.67,22706,1903.842617,32083768.65,0,-1.928026062417877,2.146149379834026,-0.8104210820588046,407.1874699999999,14.82235559265466,1
1520000000000.0,16727.93,16749.98,16400.0,16746.99,2773.563248,1520000000000.0,45988400.87,21693,1650.915944,27377873.03,0,0.1139411750288368,0.017853954650943,-2.071954422854504,-380.7413550000001,-12.070532270025035,0
1520000000000.0,16747.0,16886.75,16560.02,16607.0,1475.70652,1520000000000.0,24730103.14,14827,870.197224,14589002.33,0,-0.8359706216038694,1.6845306196182332,-0.2828927560667162,-1297.856728,-46.79383925842963,1
1520000000000.0,16611.0,16649.05,16300.0,16439.65,1213.051465,1520000000000.0,19998964.56,16967,566.395544,9339340.82,0,-1.0315453615074262,1.2737497452804518,-0.8494706395817517,-262.65505499999995,-17.79859690529794,1
1520000000000.0,16439.64,16474.87,15610.0,16100.9,2778.455183,1520000000000.0,44506716.35,30109,1306.006794,20932314.3,0,-2.0605074077047902,2.32266519262898,-3.0488978876957167,1565.403718,129.04676867934865,1
1520000000000.0,16100.9,16500.0,15872.07,16150.03,1098.044539,1520000000000.0,17818503.79,13967,481.962385,7828864.009,0,0.3051382220869704,2.166992878650995,-1.7211113539727227,-1680.410644,-60.48003416724538,0
1520000000000.0,16218.85,16322.3,15514.99,15670.37,3174.144134,1520000000000.0,50445203.94,27921,1659.715913,26401093.0,0,-3.381744081732056,4.160271901684507,-0.9915528478268286,2076.099595,189.0724393466521,3
1520000000000.0,15632.48,15921.68,15476.0,15865.0,3057.432567,1520000000000.0,48169601.26,24070,1923.531193,30320249.53,0,1.4874159442391768,0.3572644185313601,-2.4519382288055467,-116.71156700000029,-3.676946038771165,0
1520000000000.0,15864.99,15869.97,14551.0,15400.0,4903.911256,1520000000000.0,74266567.64,39774,2636.16105,39972411.5,0,-2.930918960554024,3.0517532467532424,-5.512987012987013,1846.4786890000005,60.39311247383598,3
1520000000000.0,15414.0,15499.0,12812.0,14299.98,8735.648961,1520000000000.0,124245731.5,59527,4106.26865,58681206.98,0,-7.227325807707281,8.384766971702062,-10.405469098558177,3831.737705000001,78.13635901978893,6
1520000000000.0,14297.9,15247.33,14238.32,15196.55,4144.274704,1520000000000.0,61207329.87,32357,2242.343779,33101520.58,0,6.285188734009887,0.334154791712597,-6.305575936643512,-4591.374257,-52.5590517372897,2
1520000000000.0,15196.56,15270.99,14392.32,14902.54,2585.19829,1520000000000.0,38235562.9,24993,1188.823804,17573100.54,0,-1.9347799765209928,2.472397322872469,-3.4237116625756494,-1559.0764140000006,-37.62000652358301,3
1520000000000.0,14902.54,15500.0,14701.0,15210.0,2267.730932,1520000000000.0,34341074.96,24158,1113.74842,16862113.87,0,2.0631382301272074,1.9066403681788295,-3.346482577251808,-317.4673579999999,-12.280193717751526,5
1520000000000.0,15186.53,15397.0,14601.0,15062.28,2094.696764,1520000000000.0,31351055.73,21598,1038.300967,15533781.42,0,-0.8181592503356592,2.222239926491868,-3.0624845640899028,-173.03416800000014,-7.630277717621226,1
1520000000000.0,15062.28,15300.0,14170.33,14726.0,2553.318643,1520000000000.0,37480695.96,28515,1158.408512,16994327.93,0,-2.232596924237238,3.8978677169631935,-3.773393997012088,458.62187900000026,21.894428199918693,3
1520000000000.0,14726.0,14829.98,14011.05,14654.96,3506.537695,1520000000000.0,50635997.87,34921,1697.96551,24505913.08,0,-0.4824120603015134,1.1942714275576354,-4.393802507819878,953.219052,37.3325536400746,0
1520000000000.0,14655.01,14998.62,14585.01,14717.82,1558.961148,1520000000000.0,23133245.16,19315,851.341075,12631828.2,0,0.4285906321455904,1.9078912501987464,-0.902375487674122,-1947.576547,-55.541297895558486,1
1520000000000.0,14717.82,14861.56,14125.0,14400.0,2333.759071,1520000000000.0,33688117.78,28149,981.468803,14170608.41,0,-2.1594230667313483,3.2052777777777743,-1.9097222222222223,774.7979229999999,49.69963003850304,3
1520000000000.0,14401.0,14480.0,13750.0,13964.05,2823.255175,1520000000000.0,39816242.83,27865,1317.970622,18591763.23,0,-3.034164294146245,3.69484497692289,-1.5328647491236371,489.49610399999983,20.97457745671468,3
1520000000000.0,13980.0,14349.99,13855.0,13979.0,2736.517887,1520000000000.0,38607685.29,29179,1270.813639,17922787.56,0,-0.0071530758226037,2.653909435581943,-0.8870448529937763,-86.73728799999981,-3.072244009966256,1
1520000000000.0,13978.95,14128.3,13131.31,13919.08,4921.021789,1520000000000.0,67060813.17,38528,2388.4794,32582761.55,0,-0.4282868169640838,1.5031165852915518,-5.659641298131776,2184.5039020000004,79.82786856163533,5
1520000000000.0,13919.09,14490.0,13500.0,14399.95,3221.049657,1520000000000.0,44789331.89,27542,1720.544917,23925163.26,0,3.4546798677212416,0.6253493935742782,-6.249674478036387,-1699.9721320000003,-34.54510475446302,5
1520000000000.0,14399.95,14735.43,14172.95,14349.98,2238.172719,1520000000000.0,32397512.24,22118,1063.823933,15403366.07,0,-0.3470150938024171,2.6860664614166763,-1.233660255972474,-982.876938,-30.51418148316985,1
1520000000000.0,14349.98,14955.66,14240.0,14907.09,1470.984428,1520000000000.0,21339781.34,16244,767.922164,11144298.14,0,3.882305062446085,0.3258181174192932,-4.474984722034952,-767.1882910000002,-34.27743911304461,5
1520000000000.0,14940.0,14968.68,12613.0,12920.0,4980.407597,1520000000000.0,68256381.9,34703,2248.878646,30882716.47,0,-13.520749665327978,15.85665634674923,-2.376160990712074,3509.4231690000006,238.57650034892148,6
1520000000000.0,12911.92,13631.98,11400.0,13530.42,12868.42584,1520000000000.0,165873941.4,70126,6497.332361,84067628.6,0,4.790147398682768,0.7506049331801932,-15.745409233416256,7888.018242999999,158.38097764832398,2
1520000000000.0,13530.42,13896.7,13041.0,13385.1,3680.231771,1520000000000.0,49614578.92,30936,1797.328168,24219596.53,0,-1.07402430966666,3.8221604620062632,-2.5707689893986623,-9188.194069,-71.40107254175231,3
1520000000000.0,13385.1,14400.0,13282.13,13958.08,4441.493462,1520000000000.0,61633108.38,39597,2197.115726,30467229.28,0,4.280730065520612,3.166051491322589,-4.842714757330526,761.2616910000002,20.685156217570192,5
1520000000000.0,13950.05,14190.0,13205.58,13430.16,2789.52886,1520000000000.0,38399667.92,26281,1377.465529,18963802.24,0,-3.7267966781481032,5.657713683232368,-1.6722064368555545,-1651.9646020000005,-37.193899217316925,3
1520000000000.0,13400.0,13655.92,12511.0,13238.78,4794.636219,1520000000000.0,62809916.15,37773,2303.89955,30161264.27,0,-1.203134328358204,3.150894568834888,-5.497334346518339,2005.107359,71.87978542727822,3
1520000000000.0,13238.76,13855.0,12500.0,13850.0,4171.703479,1520000000000.0,55125602.97,28755,2054.887023,27160713.9,0,4.617048726617899,0.0361010830324909,-9.747292418772563,-622.9327400000002,-12.992283700929516,2
1520000000000.0,13854.95,13966.63,13354.1,13722.04,2879.468236,1520000000000.0,39480638.08,26169,1297.675183,17777838.2,0,-0.9592961360380214,1.7824609168898962,-2.6813797365406344,-1292.2352429999996,-30.976200717644524,1
1520000000000.0,13722.04,14109.78,13301.99,13900.02,2432.973815,1520000000000.0,33439906.8,20334,1298.033812,17850167.49,0,1.2970374667323483,1.50906257688838,-4.302367910262004,-446.49442100000033,-15.506141565230322,5
1520000000000.0,13900.02,14059.48,13358.99,13411.79,2641.69364,1520000000000.0,36339502.85,24210,1330.730247,18311980.64,0,-3.512440989293537,4.8292584360476765,-0.3936834680531166,208.71982500000013,8.578794548185474,3
1520000000000.0,13411.79,13801.01,13222.0,13717.0,2835.853077,1520000000000.0,38145439.76,21366,1422.411746,19133876.68,0,2.275684304630472,0.6124517022672612,-3.608660785886127,194.15943700000025,7.3498090035906,5
1520000000000.0,13717.0,13900.0,13510.0,13740.01,1455.46989,1520000000000.0,19984985.81,13618,713.574064,9805443.262,0,0.1677480498651324,1.1644096328896396,-1.6740162488964725,-1380.383187,-48.6761178918438,0
1520000000000.0,13749.95,14250.0,13706.15,14066.0,2933.250737,1520000000000.0,41146996.1,23746,1338.342109,18759110.09,0,2.2985538129229504,1.308118868192805,-2.558296601734682,1477.7808469999998,101.53290405753428,5
1520000000000.0,14065.99,14320.0,13948.41,14255.09,2020.969985,1520000000000.0,28510758.85,19396,859.721573,12126374.34,0,1.3443774664989834,0.4553461254892102,-2.1513718959333143,-912.280752,-31.10135592885048,0
1520000000000.0,14250.0,14254.0,13974.94,14178.0,1680.679532,1520000000000.0,23746012.67,18655,806.340362,11396576.88,0,-0.5052631578947369,0.536041754831429,-1.432218930737759,-340.29045299999984,-16.837976591720626,4
1520000000000.0,14166.0,14580.0,14083.55,14241.26,2567.923612,1520000000000.0,36805582.06,26247,1207.368764,17314488.73,0,0.5312720598616422,2.37858167044208,-1.1074160572870724,887.2440799999999,52.79079462246939,1
1520000000000.0,14257.84,14357.0,13923.18,14089.34,1948.456534,1520000000000.0,27695774.66,21755,928.258413,13198877.6,0,-1.1818059397496394,1.8997341252322668,-1.179331324249396,-619.4670780000001,-24.12326733962054,1
1520000000000.0,14086.64,14348.19,14022.0,14210.0,1070.228128,1520000000000.0,15181364.2,13840,434.147187,6162671.302,0,0.8757233804512687,0.9724841660802288,-1.3230119634060522,-878.228406,-45.07303040510115,0
1520000000000.0,14210.0,14339.5,14088.55,14162.0,1083.623176,1520000000000.0,15402103.3,12723,513.847249,7306513.314,0,-0.3377902885292048,1.2533540460386952,-0.5186414348255948,13.395048000000088,1.2516067976116665,4
1520000000000.0,14165.0,14200.0,13359.07,13590.0,2682.717948,1520000000000.0,36815507.48,26577,1315.046694,18058959.71,0,-4.059301094246382,4.488594554819721,-1.6992641648270808,1599.094772,147.56926645873065,3
1520000000000.0,13590.0,13720.0,13120.0,13280.15,2964.083149,1520000000000.0,39724840.98,25073,1458.303159,19545021.19,0,-2.2799852832965444,3.312086083365025,-1.2059351739249906,281.36520100000007,10.488064957024696,3
1520000000000.0,13280.16,13426.45,12569.2,12869.89,6253.565164,1520000000000.0,81257749.94,46102,2987.516989,38842096.79,0,-3.089345309092665,4.324512486120716,-2.3363836054542717,3289.482015,110.97806133103182,3
1520000000000.0,12869.82,13450.0,12690.01,13109.0,2321.420216,1520000000000.0,30448265.76,22822,1200.142272,15756869.01,0,1.8584564508283743,2.6012663055915786,-3.1962010832252634,-3932.144948,-62.87845164924869,5
1520000000000.0,13130.52,13600.8,13100.0,13474.99,1712.484676,1520000000000.0,22876837.66,19067,813.526548,10872096.66,0,2.623429993633149,0.933655609391914,-2.78285920805878,-608.93554,-26.23116382820369,5
1520000000000.0,13477.98,13733.52,13215.56,13368.43,2125.162132,1520000000000.0,28615038.99,22097,988.557516,13306251.72,0,-0.8128072604351636,2.730986361150862,-1.1435149826868285,412.6774559999999,24.098169273194703,1
1520000000000.0,13367.0,13736.4,13251.0,13355.0,1952.400232,1520000000000.0,26436379.17,19449,968.533797,13121537.52,0,-0.0897733223610383,2.855859228753273,-0.7787345563459378,-172.76189999999997,-8.129351516225867,1
1520000000000.0,13346.34,13740.27,13147.79,13644.9,3087.358567,1520000000000.0,41645243.52,27878,1743.659012,23533634.7,0,2.237017789146684,0.6989424620187822,-3.643192694706438,1134.9583350000005,58.131438236788746,5
1520000000000.0,13645.0,14249.99,13520.17,13990.01,3698.877325,1520000000000.0,51777282.57,33669,1956.569157,27377916.04,0,2.5284719677537577,1.858326048373086,-3.3583964557566444,611.5187579999997,19.80718289531932,5
1520000000000.0,13990.01,14100.0,13655.21,13760.0,1868.799947,1520000000000.0,25935187.01,21770,803.329616,11154903.48,0,-1.6441017554669382,2.4709302325581395,-0.7615552325581458,-1830.077378,-49.4765632163808,1
1520000000000.0,13774.97,13841.75,13340.64,13539.93,1919.496502,1520000000000.0,26205423.28,20499,970.414174,13254072.18,0,-1.706283207876308,2.229110490231484,-1.471868761507636,50.69655499999999,2.712786624452959,1
1520000000000.0,13500.0,13542.93,12501.0,12828.99,7118.016627,1520000000000.0,92271559.66,45878,3491.770205,45351976.49,0,-4.970444444444446,5.565052276133979,-2.5566315041168464,5198.520125,270.8272778608064,3
1520000000000.0,12829.98,13169.0,12222.0,12347.32,3386.526008,1520000000000.0,43426175.08,24918,1445.938182,18564963.67,0,-3.761970010865176,6.654723454158476,-1.014957091903342,-3731.490619,-52.42317930033686,3
1520000000000.0,12340.0,12488.0,10620.88,12127.16,17380.2611,1520000000000.0,202053631.0,105071,8545.249836,99535442.03,0,-1.7247974068071326,2.9754699369019635,-12.420715155073411,13993.735092,413.2180015432499,2
1520000000000.0,12140.0,12200.0,11000.0,11964.02,8099.861147,1520000000000.0,94363282.55,60067,4124.198874,48080564.04,0,-1.4495881383854987,1.972413954506926,-8.057659549215067,-9280.399953,-53.39620561281442,5
1520000000000.0,11963.9,11988.47,10575.35,11064.52,8288.472559,1520000000000.0,92490836.81,61725,4054.583685,45264069.52,0,-7.517448323707146,8.350565591638851,-4.421068424116004,188.6114120000002,2.328575867869753,6
1520000000000.0,11082.12,11439.0,9035.0,10900.0,19128.03174,1520000000000.0,197545343.1,120584,8691.660935,89980054.18,0,-1.6433678754606589,4.944954128440367,-17.110091743119266,10839.559181,130.77873038537012,2
1520000000000.0,10899.99,11488.88,9777.0,10415.99,12871.83497,1520000000000.0,136885934.2,86774,6354.349059,67678985.46,0,-4.440371046211969,10.300413114835932,-6.134702510275066,-6256.196769999999,-32.70695519036189,6
1520000000000.0,10415.99,11111.0,9950.55,10765.01,8250.154649,1520000000000.0,87422585.04,61066,4030.113535,42660031.8,0,3.350809668596076,3.2140239535309285,-7.565808113508496,-4621.680321,-35.90537271314938,2
1520000000000.0,10777.93,10799.78,9587.99,9808.14,9702.344149,1520000000000.0,98384289.04,68354,4478.815764,45441577.81,0,-8.997924462303994,10.110377706680383,-2.2445642089121858,1452.1895000000004,17.601967014957957,6
1520000000000.0,9850.76,10333.01,9037.94,9227.47,14020.73653,1520000000000.0,133522798.8,92777,6655.219433,63615695.3,0,-6.327329058874653,11.980965530096558,-2.0539757918475905,4318.392381,44.50875288159189,6
1520000000000.0,9227.46,10600.83,9150.01,10390.0,11753.76867,1520000000000.0,116208029.8,87419,5988.70451,59247522.77,0,12.598699967271612,2.029162656400384,-11.934456207892202,-2266.9678600000007,-16.168678836160975,2
1520000000000.0,10366.0,11680.99,10181.89,10988.79,15732.95768,1520000000000.0,171730543.3,120903,7905.595836,86403478.3,0,6.008006945784303,6.2991466758396415,-7.342937666476486,3979.18901,33.85457993704074,2
1520000000000.0,10972.59,11600.0,10650.0,10955.45,9452.007406,1520000000000.0,105800696.7,75490,4803.975052,53820523.33,0,-0.1562074223132316,5.883373115663886,-2.7881100274292767,-6280.950273999999,-39.92224730880989,3
1520000000000.0,10950.01,11325.06,10435.33,10472.97,8196.573674,1520000000000.0,88533543.36,65975,3994.226869,43197536.77,0,-4.35652570180302,8.136087470889349,-0.3594013923461961,-1255.433732000001,-13.282191581896877,6
1520000000000.0,10461.71,11499.0,10440.01,11413.78,6725.663497,1520000000000.0,74365486.38,57106,3428.905738,37887530.87,0,9.100519895887018,0.7466413405550075,-8.531529431967327,-1470.9101769999995,-17.94542738834656,2
1520000000000.0,11413.78,11878.82,11230.0,11700.0,8457.279404,1520000000000.0,97771051.83,72808,4198.721628,48543385.15,0,2.507670552612713,1.528376068376066,-4.017094017094017,1731.6159070000012,25.746395248177272,5
1520000000000.0,11696.99,11700.06,10888.0,11541.94,7545.898796,1520000000000.0,85145570.7,57907,3534.985351,39894562.75,0,-1.3255546939853695,1.3699603359573778,-5.665771958613548,-911.3806080000004,-10.776285900746627,5
1520000000000.0,11535.0,11742.95,10635.3,10961.97,8087.01216,1520000000000.0,89673265.13,63826,3853.568207,42748266.8,0,-4.967750325097535,7.124449346239786,-2.980030049343321,541.1133639999998,7.170959730957936,6
1520000000000.0,10960.0,11435.0,10360.0,10830.52,8231.732797,1520000000000.0,89451661.01,61750,3940.318137,42802180.45,0,-1.1813868613138645,5.581264796150134,-4.344389743059432,144.72063700000035,1.7895439519161098,3
1520000000000.0,10830.52,11333.0,10601.0,11069.72,5488.382275,1520000000000.0,60487786.6,41705,2846.557214,31374040.07,0,2.2085735495617835,2.3783799409560555,-4.234253440918103,-2743.3505220000006,-33.3265254066531,5
1520000000000.0,11060.0,11596.0,10950.0,11530.22,5898.414912,1520000000000.0,67322926.99,45429,2947.730148,33649960.02,0,4.251537070524406,0.5705008230545529,-5.0321676429417606,410.03263700000025,7.470919780273509,5
1520000000000.0,11535.18,11795.0,11123.0,11400.0,6420.48879,1520000000000.0,74050227.72,52853,3183.963412,36732251.56,0,-1.171893286450669,3.4649122807017543,-2.429824561403509,522.0738780000001,8.851087720836146,3
1520000000000.0,11383.16,11700.0,11003.0,11160.5,5110.596379,1520000000000.0,57852358.42,44985,2319.545747,26274823.16,0,-1.956047354161761,4.8340128130460105,-1.4112270955602346,-1309.8924110000007,-20.40175528442906,3
1520000000000.0,11141.1,11487.39,11061.22,11474.98,2979.760268,1520000000000.0,33608538.47,26549,1633.301697,18426421.62,0,2.9968315516421105,0.1081483366419798,-3.6057579185323214,-2130.836111,-41.69447072274849,5
1520000000000.0,11474.98,11795.0,11412.45,11749.93,3661.42197,1520000000000.0,42589914.1,28403,1976.08298,22991696.01,0,2.396082607551392,0.3835767532232082,-2.8721873236691584,681.6617019999999,22.87639409520444,5
1520000000000.0,11749.91,12869.0,11545.0,12660.98,9899.460966,1520000000000.0,122980195.5,74137,4817.510068,59736511.65,0,7.753846625208191,1.643000778770683,-8.814325589330364,6238.038996000001,170.37203160716277,2
1520000000000.0,12660.98,12835.0,12300.0,12320.01,4266.527722,1520000000000.0,53678337.94,37823,2181.602932,27473863.16,0,-2.693077471096229,4.180110243417008,-0.1624186993354731,-5632.933244000001,-56.90141375723872,3
1520000000000.0,12320.05,12700.0,12240.24,12539.05,3472.518676,1520000000000.0,43451311.36,34644,1597.252046,19995494.12,0,1.7775901883515084,1.2835900646380765,-2.383035397418461,-794.0090459999997,-18.610193059469815,0
1520000000000.0,12539.08,13099.0,12535.0,12770.02,4922.859331,1520000000000.0,63265474.24,47758,2457.158345,31568773.4,0,1.841761915547237,2.5761901704147645,-1.840404321997933,1450.3406549999995,41.7662449168063,0
1520000000000.0,12779.53,12929.97,12600.0,12799.94,2546.069162,1520000000000.0,32595874.67,28882,1359.589634,17417319.56,0,0.1597085338819178,1.0158641368631325,-1.5620385720558103,-2376.790169,-48.28068423635402,0
1520000000000.0,12799.8,12799.8,12201.0,12400.0,5130.624885,1520000000000.0,63941412.3,45058,2362.247223,29444451.96,0,-3.1234863044735017,3.224193548387091,-1.6048387096774193,2584.5557230000004,101.5116070519376,3
1520000000000.0,12409.96,12410.0,11300.0,11701.14,9978.489419,1520000000000.0,118759813.6,82638,4902.15051,58368784.18,0,-5.711702535705189,6.058042207853257,-3.428212977538936,4847.864533999999,94.4887736418485,6
1520000000000.0,11721.43,12194.18,11515.0,12194.18,6688.411092,1520000000000.0,78934804.73,56293,3627.786247,42824115.8,0,4.03321096487374,0.0,-5.569706204107208,-3290.0783269999997,-32.971707328118974,5
1520000000000.0,12194.18,12291.35,11403.0,11412.0,5842.031897,1520000000000.0,69380562.99,54822,2757.469164,32723838.28,0,-6.414371446050496,7.70548545390817,-0.0788643533123028,-846.3791950000004,-12.654413482633467,6
1520000000000.0,11420.99,11548.99,11024.0,11356.99,8398.565957,1520000000000.0,94505591.98,74057,4238.555893,47720457.32,0,-0.5603717366007676,1.6905887915724152,-2.932026883883844,2556.534060000001,43.761042477581,0
